Date,Open,High,Low,Last,Vol,Diff,Hash,LS,LS_TH_S,LS_P,LS_MWh_TH,HS,HS_TH_S,HS_P,HS_MWh_TH,UK_EP,US_EP,AUS_EP,RU_EP
2013-08-29,117.91,120,117,118.53,3060222.796,65750060,545.8316874,S0,0.09,149.5,10.8,S0+,0.5,1129.5,7.56,74.56943,38.22688,50.814939,36.7861
2013-08-30,118.91,126.14,118.04,124.86,8869874.834,65750060,634.0799243,S0,0.09,149.5,10.8,S0+,0.5,1129.5,7.56,70.375304,40.08937,48.234112,38.4055
2013-08-31,124.86,134.95,124.8,128,8869874.834,65750060,634.0799243,S0,0.09,149.5,10.8,S0+,0.5,1129.5,7.56,70.375304,37.92625,47.824896,34.6581
2013-09-01,127.9,132.09,126.79,130.66,3393593.268,65750060,725.5966144,S0,0.09,149.5,10.8,S0+,0.5,1129.5,7.56,70.375304,39.81062,46.597248,34.4801
2013-09-02,130.65,132,128.52,130.03,3393593.268,65750060,725.5966144,S0,0.09,149.5,10.8,S0+,0.5,1129.5,7.56,71.58012,40.24437,51.137127,35.0990
2013-09-03,129.4,131,127,129.18,2605548.617,65750060,604.6638454,S0,0.09,149.5,10.8,S0+,0.5,1129.5,7.56,74.284675,41.76937,48.302588,32.7589
2013-09-04,129.2,129.94,115.21,122.2,2605548.617,65750060,604.6638454,S0,0.09,149.5,10.8,S0+,0.5,1129.5,7.56,74.29212,41.775,47.38822,33.4872
2013-09-05,121.65,127.5,116.07,122.5,5390802.648,86933018,704.3985918,S0,0.09,149.5,10.8,S0+,0.5,1129.5,7.56,72.878575,36.05,47.401837,32.8015
2013-09-06,122,124.54,115.21,116.82,5390802.648,86933018,704.3985918,S0,0.09,149.5,10.8,S0+,0.5,1129.5,7.56,75.503699,32.94,47.474951,36.7142
2013-09-07,116.56,122.16,115.5,119.93,1722137.708,86933018,704.3985918,S0,0.09,149.5,10.8,S0+,0.5,1129.5,7.56,75.503699,34.08812,46.171249,32.4252
2013-09-08,119.91,120.94,116,118.34,1722137.708,86933018,704.3985918,S0,0.09,149.5,10.8,S0+,0.5,1129.5,7.56,75.503699,33.30563,46.933272,31.1543
2013-09-09,118.37,124.13,115,121.68,3218481.189,86933018,834.0425044,S0,0.09,149.5,10.8,S0+,0.5,1129.5,7.56,75.24314,36.32188,47.154086,33.0217
2013-09-10,121.68,124.26,120.8,122.07,3218481.189,86933018,834.0425044,S0,0.09,149.5,10.8,S0+,0.5,1129.5,7.56,78.271675,45.50312,48.010664,32.7155
2013-09-11,122.08,127.72,118,127.55,6816715.818,86933018,868.6142144,S0,0.09,149.5,10.8,S0+,0.5,1129.5,7.56,80.577425,78.665,48.0392,33.2608
2013-09-12,127.54,128.5,123.1,126.38,6816715.818,86933018,868.6142144,S0,0.09,149.5,10.8,S0+,0.5,1129.5,7.56,81.07452,49.9725,48.201732,35.7283
2013-09-13,126.38,128.79,125.05,127.71,2705444.258,86933018,907.5073882,S0,0.09,149.5,10.8,S0+,0.5,1129.5,7.56,80.555475,34.51625,47.697962,36.5628
2013-09-14,127.71,128,123.05,124.49,2705444.258,86933018,907.5073882,S0,0.09,149.5,10.8,S0+,0.5,1129.5,7.56,80.555475,35.18938,51.38552,34.7329
2013-09-15,124.49,126.25,123,125.35,2919161.214,112628549,1024.579581,S0,0.09,149.5,10.8,S0+,0.5,1129.5,7.56,80.555475,29.43125,47.725688,32.9969
2013-09-16,125.36,126.71,124.03,126.27,2919161.214,112628549,1024.579581,S0,0.09,149.5,10.8,S0+,0.5,1129.5,7.56,79.15212,34.70937,53.121918,35.1630
2013-09-17,126.28,127.69,125.47,126.92,2919161.214,112628549,990.9868074,S0,0.09,149.5,10.8,S0+,0.5,1129.5,7.56,80.538565,30.20437,52.517095,36.3677
2013-09-18,126.92,128,124.2,127,3504785.737,112628549,990.9868074,S0,0.09,149.5,10.8,S0+,0.5,1129.5,7.56,84.02952,35.28563,50.468651,35.7242
2013-09-19,127,127.95,123.02,124.18,3504785.737,112628549,1091.765127,S0,0.09,149.5,10.8,S0+,0.5,1129.5,7.56,83.3508,36.9275,49.195081,35.1214
2013-09-20,124.17,126.02,121.16,122.91,2930313.495,112628549,1091.765127,S0,0.09,149.5,10.8,S0+,0.5,1129.5,7.56,84.8212,42.845,50.844309,37.4437
2013-09-21,122.92,124.1,121.7,123.39,2930313.495,112628549,1046.974763,S0,0.09,149.5,10.8,S0+,0.5,1129.5,7.56,84.8212,30.64125,50.092869,37.5551
2013-09-22,123.38,123.5,122.35,123.21,1361043.45,112628549,1046.974763,S0,0.09,149.5,10.8,S0+,0.5,1129.5,7.56,84.8212,32.12875,48.646347,35.8249
2013-09-23,123.27,123.99,121.54,122.63,1361043.45,112628549,1237.33381,S0,0.09,149.5,10.8,S0+,0.5,1129.5,7.56,82.61115,33.19875,48.861078,33.5826
2013-09-24,122.81,124.01,121.77,123.86,3541840.279,112628549,1237.33381,S0,0.09,149.5,10.8,S0+,0.5,1129.5,7.56,83.285205,35.91875,48.537856,33.5893
2013-09-25,123.75,125,123.23,123.25,3541840.279,148819200,1583.138305,S0,0.09,149.5,10.8,S0+,0.5,1129.5,7.56,82.48014,35.91875,49.190232,33.5678
2013-09-26,123.32,124.9,123,124.84,4474421.292,148819200,1583.138305,S0,0.09,149.5,10.8,S0+,0.5,1129.5,7.56,80.59095,32.64188,48.3912,32.3720
2013-09-27,124.85,126.96,124.35,126.95,4474421.292,148819200,1302.020289,S0,0.09,149.5,10.8,S0+,0.5,1129.5,7.56,79.195488,32.53188,49.229775,32.1984
2013-09-28,126.95,127,124.01,126.54,3701792.237,148819200,1302.020289,S0,0.09,149.5,10.8,S0+,0.5,1129.5,7.56,79.195488,32.60062,49.155255,31.8362
2013-09-29,126.5,128.8,126.08,127.01,3701792.237,148819200,1242.837548,S0,0.09,149.5,10.8,S0+,0.5,1129.5,7.56,79.195488,28.76937,47.39472,31.6864
2013-09-30,127,127.53,122.77,126.25,3817807.744,148819200,1242.837548,S0,0.09,149.5,10.8,S0+,0.5,1129.5,7.56,76.874,32.8075,48.962496,33.1344
2013-10-01,126.25,127.93,125.54,127.33,3817807.744,148819200,1449.977139,S0,0.09,149.5,10.8,S0+,0.5,1129.5,7.56,74.4832,34.3725,49.573296,33.4443
2013-10-02,127.31,127.8,85,103.85,27243320.05,148819200,1449.977139,S0,0.09,149.5,10.8,S0+,0.5,1129.5,7.56,73.96776,41.75438,48.594557,35.8656
2013-10-03,103.85,118.79,102,117.6,27243320.05,148819200,1538.75125,S0,0.09,149.5,10.8,S0+,0.5,1129.5,7.56,74.46533,44.73687,49.482324,35.3704
2013-10-04,117.62,122.98,116.48,121.94,1388714.081,148819200,1538.75125,S0,0.09,149.5,10.8,S0+,0.5,1129.5,7.56,78.4392,41.95375,48.211272,34.7157
2013-10-05,121.94,122.29,121.11,121.2,1388714.081,148819200,1560.944778,S0,0.09,149.5,10.8,S0+,0.5,1129.5,7.56,78.4392,35.12188,46.296779,34.4033
2013-10-06,121.25,122.49,121.13,122.49,2388530.241,148819200,1560.944778,S0,0.09,149.5,10.8,S0+,0.5,1129.5,7.56,78.4392,34.23312,47.155,33.5603
2013-10-07,122.49,124.49,120.11,123.52,2388530.241,189281249,1439.610956,S0,0.09,149.5,10.8,S0+,0.5,1129.5,7.56,78.06075,39.71687,46.616515,34.7140
2013-10-08,123.5,125.17,122.17,124.18,5887798.775,189281249,1439.610956,S0,0.09,149.5,10.8,S0+,0.5,1129.5,7.56,77.1936,35.82188,49.322066,33.0621
2013-10-09,124.5,127.99,122.3,125.9,5887798.775,189281249,1721.887615,S0,0.09,149.5,10.8,S0+,0.5,1129.5,7.56,79.69023,35.52937,48.23329,34.2502
2013-10-10,125.79,126.8,124.9,126.8,2889987.434,189281249,1721.887615,S0,0.09,149.5,10.8,S0+,0.5,1129.5,7.56,78.38324,45.00938,48.540336,35.8167
2013-10-11,126.8,127.42,125.93,127.38,2889987.434,189281249,1665.432283,S0,0.09,149.5,10.8,S0+,0.5,1129.5,7.56,78.33414,37.9375,49.974103,35.3105
2013-10-12,127.38,128,126.01,127.96,4089056.647,189281249,1665.432283,S0,0.09,149.5,10.8,S0+,0.5,1129.5,7.56,78.33414,33.46188,49.453638,32.6864
2013-10-13,127.58,133,127.57,132.73,4089056.647,189281249,2154.711824,S0,0.09,149.5,10.8,S0+,0.5,1129.5,7.56,78.33414,31.93687,49.2076,32.2644
2013-10-14,132.83,138.22,132,135.42,6158497.499,189281249,2154.711824,S0,0.09,149.5,10.8,S0+,0.5,1129.5,7.56,83.50595,36.74,48.3837,33.5980
2013-10-15,135.43,147.39,134.09,142.76,6158497.499,189281249,2333.487041,S0,0.09,149.5,10.8,S0+,0.5,1129.5,7.56,80.85978,35.6375,48.71085,34.8224
2013-10-16,142.75,147,137.38,137.56,9097268.176,189281249,2333.487041,S0,0.09,149.5,10.8,S0+,0.5,1129.5,7.56,79.10208,36.26563,47.478021,36.6758
2013-10-17,137.54,145,135,143.93,9097268.176,267731249,2382.309675,S0,0.09,149.5,10.8,S0+,0.5,1129.5,7.56,80.98164,37.32438,48.34762,36.3233
2013-10-18,143.94,154.69,143.23,152.89,19386399.52,267731249,2382.309675,S0,0.09,149.5,10.8,S0+,0.5,1129.5,7.56,80.34005,36.16125,49.003875,37.4332
2013-10-19,152.89,172,152.44,166,19386399.52,267731249,2914.669379,S0,0.09,149.5,10.8,S0+,0.5,1129.5,7.56,80.34005,30.50687,48.539475,36.2537
2013-10-20,166,166.6,162.54,166.59,12484927.97,267731249,2914.669379,S0,0.09,149.5,10.8,S0+,0.5,1129.5,7.56,80.34005,28.34312,47.978325,33.4603
2013-10-21,166.6,181.93,166.05,180.13,12484927.97,267731249,2675.107513,S0,0.09,149.5,10.8,S0+,0.5,1129.5,7.56,76.5273,36.54125,52.996464,34.9761
2013-10-22,180.15,196.27,179,189.75,17636563.41,267731249,2675.107513,S0,0.09,149.5,10.8,S0+,0.5,1129.5,7.56,74.6764,36.7825,50.917676,34.2124
2013-10-23,189.74,203.96,185,203.96,17636563.41,267731249,2808.197439,S0,0.09,149.5,10.8,S0+,0.5,1129.5,7.56,79.51704,41.0675,50.546126,33.5006
2013-10-24,203.94,206.6,156.2,193.87,19817079.39,267731249,2808.197439,S0,0.09,149.5,10.8,S0+,0.5,1129.5,7.56,74.277,43.91063,51.38042,33.9803
2013-10-25,194,194,167.67,186.6,19817079.39,267731249,3194.158224,S0,0.09,149.5,10.8,S0+,0.5,1129.5,7.56,70.7175,38.46188,50.270592,35.0409
2013-10-26,187.5,190,177,179.56,6801523.587,267731249,3194.158224,S0,0.09,149.5,10.8,S0+,0.5,1129.5,7.56,70.7175,32.73375,50.021538,38.0493
2013-10-27,180.39,195,179.5,194,6801523.587,390928788,3439.672053,S0,0.09,149.5,10.8,S0+,0.5,1129.5,7.56,70.7175,30.61875,49.494693,33.8205
2013-10-28,194.99,197.5,190.8,196.62,6801523.587,390928788,3439.672053,S0,0.09,149.5,10.8,S0+,0.5,1129.5,7.56,73.43245,46.49688,49.70576,35.4461
2013-10-29,196.62,205,195.32,204.69,8604003.66,390928788,3051.008544,S0,0.09,149.5,10.8,S0+,0.5,1129.5,7.56,77.9787,37.33125,49.094268,36.2059
2013-10-30,204,206,195,197.78,8604003.66,390928788,3051.008544,S0,0.09,149.5,10.8,S0+,0.5,1129.5,7.56,76.9728,36.60188,48.062938,35.7571
2013-10-31,197.58,203.75,195.1,203.54,4822102.157,390928788,4061.533667,S0,0.09,149.5,10.8,S0+,0.5,1129.5,7.56,77.6336,41.4575,47.498076,33.7991
2013-11-01,203.54,203.54,200.23,202.15,4822102.157,390928788,4061.533667,S0,0.09,149.5,10.8,S0+,0.5,1129.5,7.56,77.07216,33.93187,47.836153,32.5872
2013-11-02,202.14,205.15,201.2,204.86,2762720.242,390928788,4216.99907,S0,0.09,149.5,10.8,S0+,0.5,1129.5,7.56,77.07216,27.595,47.298244,31.1817
2013-11-03,204.86,210,203.51,210,2762720.242,390928788,4216.99907,S0,0.09,149.5,10.8,S0+,0.5,1129.5,7.56,77.07216,30.59125,46.326233,30.3474
2013-11-04,210,230.4,207.22,226.95,18478753.07,390928788,3886.635088,S0,0.09,149.5,10.8,S0+,0.5,1129.5,7.56,82.06524,45.26625,47.487946,30.0272
2013-11-05,227.29,250.79,226,242.9,18478753.07,390928788,3886.635088,S0,0.09,149.5,10.8,S0+,0.5,1129.5,7.56,83.18814,41.0825,47.453472,32.2557
2013-11-06,242.9,265,241.11,263.24,42364952.25,510929738,4114.549716,S0,0.09,149.5,10.8,S0+,0.5,1129.5,7.56,81.600925,39.875,47.87608,32.1736
2013-11-07,263.24,297.8,263.24,291,42364952.25,510929738,4114.549716,S0,0.09,149.5,10.8,S0+,0.5,1129.5,7.56,81.92864,36.02,49.259583,33.5416
2013-11-08,291,334.45,288.81,334,48093240.51,510929738,3377.99452,S0,0.09,149.5,10.8,S0+,0.5,1129.5,7.56,81.51635,35.0225,47.99916,33.2402
2013-11-09,333.9,363.65,298.95,341.24,48093240.51,510929738,3377.99452,S0,0.09,149.5,10.8,S0+,0.5,1129.5,7.56,81.51635,29.16688,46.394496,30.6024
2013-11-10,341.24,341.24,265.01,323,37159240.78,510929738,4266.940446,S0,0.09,149.5,10.8,S0+,0.5,1129.5,7.56,81.51635,26.75875,46.047288,28.1448
2013-11-11,323,349.9,310.1,343.91,37159240.78,510929738,4266.940446,S0,0.09,149.5,10.8,S0+,0.5,1129.5,7.56,77.9415,65.27625,46.827432,30.4254
2013-11-12,343.63,357,340.01,354.95,25685704.03,510929738,4800.308002,S0,0.09,149.5,10.8,S0+,0.5,1129.5,7.56,81.66704,68.46,47.890849,32.2385
2013-11-13,354.94,399.89,354.94,393.5,25685704.03,510929738,4800.308002,S0,0.09,149.5,10.8,S0+,0.5,1129.5,7.56,79.0758,53.3475,47.716442,31.9977
2013-11-14,393.5,421.97,381,416.95,28412422.72,510929738,4292.338902,S0,0.09,149.5,10.8,S0+,0.5,1129.5,7.56,86.09768,53.03062,47.05938,32.2336
2013-11-15,416.88,431.36,390,412,28412422.72,510929738,4292.338902,S0,0.09,149.5,10.8,S0+,0.5,1129.5,7.56,85.833675,42.76875,46.924312,32.1961
2013-11-16,412.07,447.47,406.92,435.51,28926764.57,510929738,4978.097188,S0,0.09,149.5,10.8,S0+,0.5,1129.5,7.56,85.833675,28.0825,46.156136,30.7217
2013-11-17,434.53,480,434.53,477.38,28926764.57,510929738,4978.097188,S0,0.09,149.5,10.8,S0+,0.5,1129.5,7.56,85.833675,26.7625,44.82588,30.5936
2013-11-18,478.1,669.55,471.23,669.01,175916009.8,609482680,4968.79793,S0,0.09,149.5,10.8,S0+,0.5,1129.5,7.56,88.594,57.72438,45.89552,33.3150
2013-11-19,669,755,378,536.01,175916009.8,609482680,4968.79793,S0,0.09,149.5,10.8,S0+,0.5,1129.5,7.56,83.8188,57.45438,47.73098,32.3303
2013-11-20,536.01,619,440,599.99,111526383,609482680,4938.500381,S0,0.09,149.5,10.8,S0+,0.5,1129.5,7.56,86.88108,58.77562,47.034026,30.5045
2013-11-21,600,730,580.37,720,111526383,609482680,4938.500381,S0,0.09,149.5,10.8,S0+,0.5,1129.5,7.56,90.95177,52.91875,47.928503,33.5382
2013-11-22,720,799.8,683.2,795,72766196.51,609482680,5029.393026,S0,0.09,149.5,10.8,S0+,0.5,1129.5,7.56,91.092145,49.97813,47.57154,32.2324
2013-11-23,794,874.81,785,829.15,72766196.51,609482680,5029.393026,S0,0.09,149.5,10.8,S0+,0.5,1129.5,7.56,91.092145,41.56187,46.077482,30.4801
2013-11-24,829.15,842.78,747,800.05,42268527.2,609482680,5211.178317,S0,0.09,149.5,10.8,S0+,0.5,1129.5,7.56,91.092145,59.74,45.500024,29.9467
2013-11-25,800.01,838.2,770.1,816.93,42268527.2,609482680,5211.178317,S0,0.09,149.5,10.8,S0+,0.5,1129.5,7.56,91.829805,97.82813,47.081278,30.5538
2013-11-26,811.95,919,801,916.3,91780604.64,609482680,4968.79793,S0,0.09,149.5,10.8,S0+,0.5,1129.5,7.56,93.630075,50.69938,48.126671,31.1615
2013-11-27,915.01,969,879.99,963.98,91780604.64,609482680,4968.79793,S0,0.09,149.5,10.8,S0+,0.5,1129.5,7.56,95.02881,45.09813,47.445479,31.4816
2013-11-28,963.98,1050.18,931,1012.98,133069241.5,609482680,5514.1538,S0,0.09,149.5,10.8,S0+,0.5,1129.5,7.56,87.2556,32.41375,46.971744,31.5507
2013-11-29,1012,1141,988.22,1131.99,133069241.5,609482680,5514.1538,S0,0.09,149.5,10.8,S0+,0.5,1129.5,7.56,85.4253,51.02,46.31524,30.1016
2013-11-30,1131.99,1163,1080,1119.52,78426266.76,707408283,5626.473038,S0,0.09,149.5,10.8,S0+,0.5,1129.5,7.56,85.4253,40.46,44.99429,28.2307
2013-12-01,1119.52,1123.11,795.6,955,78426266.76,707408283,5626.473038,S1,0.18,299,7.2,S0+,0.5,1129.5,7.56,85.4253,38.9,43.73711,27.1769
2013-12-02,955,1057,925.16,1044,84863465.45,707408283,5731.969408,S1,0.18,299,7.2,S0+,0.5,1129.5,7.56,93.632375,50.19125,46.683,28.3645
2013-12-03,1037.11,1088,1000,1055,84863465.45,707408283,5731.969408,S1,0.18,299,7.2,S0+,0.5,1129.5,7.56,93.4287,48.78625,47.077808,28.6900
2013-12-04,1055,1153.27,1052.1,1132.01,101136272,707408283,6224.285799,S1,0.18,299,7.2,S0+,0.5,1129.5,7.56,86.0055,43.45,46.559975,28.8563
2013-12-05,1135,1138.58,848.42,1023.87,101136272,707408283,6224.285799,S1,0.18,299,7.2,S0+,0.5,1129.5,7.56,87.21822,38.58688,46.859602,30.3035
2013-12-06,1020.51,1033.13,796.73,814.91,198491561.1,707408283,7419.911319,S1,0.18,299,7.2,S0+,0.5,1129.5,7.56,88.76421,41.37062,46.956,30.3359
2013-12-07,809.72,844,542.38,693.3,198491561.1,707408283,7419.911319,S1,0.18,299,7.2,S0+,0.5,1129.5,7.56,88.76421,46.25687,46.5465,28.7060
2013-12-08,693.3,797,651,787,111429318.1,707408283,6294.616711,S1,0.18,299,7.2,S0+,0.5,1129.5,7.56,88.76421,47.42313,44.6719,28.2994
2013-12-09,787,899.99,766.66,899.9,111429318.1,707408283,6294.616711,S1,0.18,299,7.2,S0+,0.5,1129.5,7.56,88.7112,58.85563,47.24572,28.8633
2013-12-10,899.91,989.6,895.01,979.23,73506480.65,908350862,9076.027624,S1,0.18,299,7.2,S0+,0.5,1129.5,7.56,89.378575,59.20125,47.02185,28.7513
2013-12-11,979.07,988,804,879.04,73506480.65,908350862,9076.027624,S1,0.18,299,7.2,S0+,0.5,1129.5,7.56,90.0515,62.915,47.447712,29.3395
2013-12-12,879.04,898.9,832.01,871.22,46342028.58,908350862,7495.624804,S1,0.18,299,7.2,S0+,0.5,1129.5,7.56,88.36094,71.0025,46.710657,30.4873
2013-12-13,871.22,920.42,850,885.98,46342028.58,908350862,7495.624804,S1,0.18,299,7.2,S0+,0.5,1129.5,7.56,78.79116,72.27688,46.898146,31.8250
2013-12-14,888.47,895,841.01,850.78,33285428.49,908350862,9030.873258,S1,0.18,299,7.2,S0+,0.5,1129.5,7.56,78.79116,63.415,45.159518,32.0649
2013-12-15,850.78,869.98,803.51,862,33285428.49,908350862,9030.873258,S1,0.18,299,7.2,S0+,0.5,1129.5,7.56,78.79116,61.24,43.680788,28.7477
2013-12-16,861.98,864,651.34,691,172881355.7,908350862,8714.792694,S1,0.18,299,7.2,S0+,0.5,1129.5,7.56,85.71696,80.57813,46.855439,31.3701
2013-12-17,690.5,750,612.51,673.62,172881355.7,908350862,8714.792694,S1,0.18,299,7.2,S0+,0.5,1129.5,7.56,80.085425,74.81625,46.32732,30.4667
2013-12-18,675,680.7,382.21,519.86,184814048.7,908350862,9482.416921,S1,0.18,299,7.2,S0+,0.5,1129.5,7.56,80.64372,65.68063,45.63786,31.5256
2013-12-19,520,700,492.91,685,184814048.7,908350862,9482.416921,S1,0.18,299,7.2,S0+,0.5,1129.5,7.56,78.40751,46.605,47.645884,31.2272
2013-12-20,685.1,719.97,570,610,69400154.8,908350862,9121.181991,S1,0.18,299,7.2,S0+,0.5,1129.5,7.56,75.94845,38.18687,270.457957,31.6221
2013-12-21,610,648.88,550,595.03,69400154.8,908350862,9121.181991,S1,0.18,299,7.2,S0+,0.5,1129.5,7.56,75.94845,34.36187,45.711204,31.5596
2013-12-22,595.07,690,575.61,612.66,30054134.71,1180923195,9744.865734,S1,0.18,299,7.2,S0+,0.5,1129.5,7.56,75.94845,32.365,51.492012,30.6661
2013-12-23,612.66,665,607.77,654.76,30054134.71,1180923195,9744.865734,S1,0.18,299,7.2,S0+,0.5,1129.5,7.56,74.651445,40.41188,48.047052,34.0159
2013-12-24,654.76,668.8,628.11,653.25,22353701.87,1180923195,9744.865734,S1,0.18,299,7.2,S0+,0.5,1129.5,7.56,71.22255,39.53625,44.423445,35.1841
2013-12-25,653.57,681.24,636.99,679.03,22353701.87,1180923195,9744.865734,S1,0.18,299,7.2,S0+,0.5,1129.5,7.56,71.22255,42.14375,42.296352,36.5482
2013-12-26,679.01,764.32,677.57,747,63734583.8,1180923195,10508.01787,S1,0.18,299,7.2,S0+,0.5,1129.5,7.56,71.22255,42.59875,42.42308,39.0110
2013-12-27,747.83,762.1,702.26,721.08,63734583.8,1180923195,10508.01787,S1,0.18,299,7.2,S0+,0.5,1129.5,7.56,70.8554,39.675,43.550748,37.7728
2013-12-28,723.98,736.01,682.22,715,27348743.34,1180923195,9627.457713,S1,0.18,299,7.2,S0+,0.5,1129.5,7.56,70.8554,31.05125,43.63056,33.7437
2013-12-29,715,732,703.45,728,27348743.34,1180923195,9627.457713,S1,0.18,299,7.2,S0+,0.5,1129.5,7.56,70.8554,31.18875,41.803752,30.1152
2013-12-30,728.01,740,722.81,736.51,19779866.2,1180923195,11388.57803,S1,0.18,299,7.2,S0+,0.5,1129.5,7.56,76.725,41.43875,43.562379,29.7037
2013-12-31,736.51,739,709,732,19779866.2,1180923195,11388.57803,S1,0.18,299,7.2,S0+,0.5,1129.5,7.56,72.4325,55.225,43.878699,30.8863
2014-01-01,732,757.99,729.01,754.22,14908245.31,1180923195,11740.80209,S1,0.18,299,7.2,S0+,0.5,1129.5,7.56,78.83988,47.60375,41.905276,28.0706
